ID,Book,Rating,num_rating
7577,"The World Without Us, Alan Weisman",really liked it,58
7667,"The World Without Us, Alan Weisman",really liked it,7
7704,"The World Without Us, Alan Weisman",liked it,11
7706,"The World Without Us, Alan Weisman",really liked it,9
7742,"The World Without Us, Alan Weisman",really liked it,53
8223,"The World Without Us, Alan Weisman",it was amazing,29
8432,"The World Without Us, Alan Weisman",really liked it,3
8453,"The World Without Us, Alan Weisman",liked it,14
8882,"The World Without Us, Alan Weisman",really liked it,12
9709,"The World Without Us, Alan Weisman",liked it,29
10616,"The World Without Us, Alan Weisman",really liked it,9
10725,"The World Without Us, Alan Weisman",really liked it,66
6870,"It, Stephen King",liked it,23
7274,"It, Stephen King",it was amazing,8
7300,"It, Stephen King",really liked it,19
7372,"It, Stephen King",really liked it,36
7452,"It, Stephen King",really liked it,72
7479,"It, Stephen King",really liked it,72
7600,"It, Stephen King",liked it,11
8486,"It, Stephen King",it was amazing,30
8563,"It, Stephen King",it was amazing,41
8761,"It, Stephen King",really liked it,17
8892,"It, Stephen King",liked it,53
9146,"It, Stephen King",it was amazing,32
9154,"It, Stephen King",really liked it,17
9215,"It, Stephen King",it was amazing,9
9251,"It, Stephen King",it was amazing,19
9422,"It, Stephen King",liked it,10
9689,"It, Stephen King",it was amazing,16
9709,"It, Stephen King",it was amazing,29
9758,"It, Stephen King",it was amazing,9
9767,"It, Stephen King",liked it,12
10464,"It, Stephen King",it was amazing,33
10662,"It, Stephen King",really liked it,9
10936,"It, Stephen King",liked it,42
6870,"Rising Sun, Robert Conroy",really liked it,23
8666,"Rising Sun, Robert Conroy",liked it,5
9547,"Rising Sun, Robert Conroy",liked it,81
10625,"Rising Sun, Robert Conroy",liked it,11
10792,"Rising Sun, Robert Conroy",it was amazing,16
6870,"Prey, Michael Crichton",liked it,23
6870,"Prey, Michael Crichton",liked it,23
6870,"Prey, Michael Crichton",liked it,23
7424,"Prey, Michael Crichton",liked it,43
7424,"Prey, Michael Crichton",liked it,43
7424,"Prey, Michael Crichton",liked it,43
8504,"Prey, Michael Crichton",liked it,6
8504,"Prey, Michael Crichton",liked it,6
8504,"Prey, Michael Crichton",liked it,6
8835,"Prey, Michael Crichton",liked it,97
8835,"Prey, Michael Crichton",liked it,97
8835,"Prey, Michael Crichton",liked it,97
9256,"Prey, Michael Crichton",liked it,9
9256,"Prey, Michael Crichton",liked it,9
9256,"Prey, Michael Crichton",liked it,9
9702,"Prey, Michael Crichton",it was amazing,10
9702,"Prey, Michael Crichton",it was amazing,10
9702,"Prey, Michael Crichton",it was amazing,10
10703,"Prey, Michael Crichton",liked it,3
10703,"Prey, Michael Crichton",liked it,3
10703,"Prey, Michael Crichton",liked it,3
10781,"Prey, Michael Crichton",it was amazing,15
10781,"Prey, Michael Crichton",it was amazing,15
10781,"Prey, Michael Crichton",it was amazing,15
7268,"Timeline, Michael Crichton",really liked it,34
7452,"Timeline, Michael Crichton",really liked it,72
7899,"Timeline, Michael Crichton",liked it,9
8168,"Timeline, Michael Crichton",really liked it,9
9702,"Timeline, Michael Crichton",really liked it,10
9796,"Timeline, Michael Crichton",liked it,4
10731,"Timeline, Michael Crichton",liked it,5
10781,"Timeline, Michael Crichton",really liked it,15
6870,"Sphere, Michael Crichton",liked it,23
7693,"Sphere, Michael Crichton",liked it,9
7812,"Sphere, Michael Crichton",liked it,7
8168,"Sphere, Michael Crichton",really liked it,9
8760,"Sphere, Michael Crichton",really liked it,15
8829,"Sphere, Michael Crichton",really liked it,2
8940,"Sphere, Michael Crichton",liked it,14
9709,"Sphere, Michael Crichton",liked it,29
9796,"Sphere, Michael Crichton",really liked it,4
9960,"Sphere, Michael Crichton",it was amazing,6
10378,"Sphere, Michael Crichton",really liked it,137
10781,"Sphere, Michael Crichton",it was amazing,15
6870,"Possession, Elana Johnson",really liked it,23
7358,"Possession, Elana Johnson",liked it,18
7463,"Possession, Elana Johnson",really liked it,5
7504,"Possession, Elana Johnson",really liked it,9
7717,"Possession, Elana Johnson",it was amazing,6
7742,"Possession, Elana Johnson",liked it,53
7830,"Possession, Elana Johnson",it was amazing,8
8223,"Possession, Elana Johnson",liked it,29
8562,"Possession, Elana Johnson",it was amazing,2
8563,"Possession, Elana Johnson",really liked it,41
8835,"Possession, Elana Johnson",it was amazing,97
9215,"Possession, Elana Johnson",it was amazing,9
9262,"Possession, Elana Johnson",really liked it,13
9694,"Possession, Elana Johnson",really liked it,6
9738,"Possession, Elana Johnson",it was amazing,15
9771,"Possession, Elana Johnson",liked it,3
9793,"Possession, Elana Johnson",it was amazing,42
6904,"The Snow Queen, Joan D. Vinge",really liked it,3
7816,"The Snow Queen, Joan D. Vinge",it was amazing,24
7893,"The Snow Queen, Joan D. Vinge",really liked it,23
8630,"The Snow Queen, Joan D. Vinge",really liked it,9
8849,"The Snow Queen, Joan D. Vinge",really liked it,18
9670,"The Snow Queen, Joan D. Vinge",liked it,15
9782,"The Snow Queen, Joan D. Vinge",liked it,5
9957,"The Snow Queen, Joan D. Vinge",really liked it,7
9979,"The Snow Queen, Joan D. Vinge",really liked it,6
10253,"The Snow Queen, Joan D. Vinge",really liked it,13
10309,"The Snow Queen, Joan D. Vinge",really liked it,17
10885,"The Snow Queen, Joan D. Vinge",really liked it,5
10891,"The Snow Queen, Joan D. Vinge",really liked it,12
6912,"The Lathe of Heaven, Ursula K. Le Guin",it was amazing,4
8029,"The Lathe of Heaven, Ursula K. Le Guin",it was amazing,53
8453,"The Lathe of Heaven, Ursula K. Le Guin",it was amazing,14
8870,"The Lathe of Heaven, Ursula K. Le Guin",liked it,11
8892,"The Lathe of Heaven, Ursula K. Le Guin",it was amazing,53
10662,"The Lathe of Heaven, Ursula K. Le Guin",really liked it,9
6948,"Fragments, Monique Martin",it was amazing,4
6948,"Fragments, Monique Martin",it was amazing,4
6950,"Factotum, D.M. Cornish",it was amazing,4
7748,"Factotum, D.M. Cornish",really liked it,4
8832,"Factotum, D.M. Cornish",liked it,7
8835,"Factotum, D.M. Cornish",liked it,97
9767,"Factotum, D.M. Cornish",it was amazing,12
10792,"Factotum, D.M. Cornish",really liked it,16
6953,"Chimera, T.C. McCarthy",it was amazing,8
6953,"Chimera, T.C. McCarthy",it was amazing,8
6953,"Chimera, T.C. McCarthy",it was amazing,8
6960,"The Fall, Guillermo del Toro",it was amazing,5
7118,"The Fall, Guillermo del Toro",it was amazing,13
7480,"The Fall, Guillermo del Toro",liked it,22
7527,"The Fall, Guillermo del Toro",it was amazing,5
7597,"The Fall, Guillermo del Toro",liked it,23
8503,"The Fall, Guillermo del Toro",liked it,17
8648,"The Fall, Guillermo del Toro",liked it,6
8832,"The Fall, Guillermo del Toro",liked it,7
8835,"The Fall, Guillermo del Toro",really liked it,97
8892,"The Fall, Guillermo del Toro",liked it,53
9009,"The Fall, Guillermo del Toro",it was amazing,3
9502,"The Fall, Guillermo del Toro",really liked it,11
9709,"The Fall, Guillermo del Toro",liked it,29
9713,"The Fall, Guillermo del Toro",it was amazing,4
10033,"The Fall, Guillermo del Toro",it was amazing,6
10127,"The Fall, Guillermo del Toro",it was amazing,44
10217,"The Fall, Guillermo del Toro",really liked it,7
10286,"The Fall, Guillermo del Toro",really liked it,14
10380,"The Fall, Guillermo del Toro",it was amazing,8
10481,"The Fall, Guillermo del Toro",liked it,6
10509,"The Fall, Guillermo del Toro",really liked it,2
7020,"Cosmicomics, Italo Calvino",really liked it,12
7114,"Cosmicomics, Italo Calvino",really liked it,7
7464,"Cosmicomics, Italo Calvino",it was amazing,12
7810,"Cosmicomics, Italo Calvino",really liked it,9
8220,"Cosmicomics, Italo Calvino",really liked it,8
8275,"Cosmicomics, Italo Calvino",really liked it,6
8586,"Cosmicomics, Italo Calvino",it was amazing,11
8735,"Cosmicomics, Italo Calvino",liked it,4
8835,"Cosmicomics, Italo Calvino",it was amazing,97
9094,"Cosmicomics, Italo Calvino",it was amazing,4
9115,"Cosmicomics, Italo Calvino",really liked it,2
9381,"Cosmicomics, Italo Calvino",it was amazing,9
9457,"Cosmicomics, Italo Calvino",really liked it,14
9978,"Cosmicomics, Italo Calvino",liked it,3
10127,"Cosmicomics, Italo Calvino",it was amazing,44
10156,"Cosmicomics, Italo Calvino",it was amazing,6
10309,"Cosmicomics, Italo Calvino",really liked it,17
10331,"Cosmicomics, Italo Calvino",it was amazing,13
10800,"Cosmicomics, Italo Calvino",really liked it,13
10959,"Cosmicomics, Italo Calvino",it was amazing,3
7024,"The Silence, Tim Lebbon",really liked it,3
8176,"The Silence, Tim Lebbon",really liked it,8
8357,"The Silence, Tim Lebbon",really liked it,3
9670,"The Silence, Tim Lebbon",it was amazing,15
7268,"The Buried Giant, Kazuo Ishiguro",really liked it,34
7328,"The Buried Giant, Kazuo Ishiguro",really liked it,28
7632,"The Buried Giant, Kazuo Ishiguro",liked it,57
7770,"The Buried Giant, Kazuo Ishiguro",it was amazing,5
7805,"The Buried Giant, Kazuo Ishiguro",really liked it,12
8398,"The Buried Giant, Kazuo Ishiguro",liked it,32
8468,"The Buried Giant, Kazuo Ishiguro",liked it,16
8692,"The Buried Giant, Kazuo Ishiguro",really liked it,24
9051,"The Buried Giant, Kazuo Ishiguro",it was amazing,2
9545,"The Buried Giant, Kazuo Ishiguro",liked it,26
9547,"The Buried Giant, Kazuo Ishiguro",really liked it,81
9761,"The Buried Giant, Kazuo Ishiguro",it was amazing,12
9847,"The Buried Giant, Kazuo Ishiguro",it was amazing,16
10124,"The Buried Giant, Kazuo Ishiguro",really liked it,8
10560,"The Buried Giant, Kazuo Ishiguro",liked it,13
7027,"A Tale for the Time Being, Ruth Ozeki",really liked it,14
7212,"A Tale for the Time Being, Ruth Ozeki",liked it,20
7473,"A Tale for the Time Being, Ruth Ozeki",really liked it,4
7496,"A Tale for the Time Being, Ruth Ozeki",really liked it,23
7632,"A Tale for the Time Being, Ruth Ozeki",really liked it,57
7832,"A Tale for the Time Being, Ruth Ozeki",really liked it,7
8093,"A Tale for the Time Being, Ruth Ozeki",liked it,11
8380,"A Tale for the Time Being, Ruth Ozeki",really liked it,29
8475,"A Tale for the Time Being, Ruth Ozeki",really liked it,17
8594,"A Tale for the Time Being, Ruth Ozeki",liked it,29
8606,"A Tale for the Time Being, Ruth Ozeki",liked it,10
8663,"A Tale for the Time Being, Ruth Ozeki",really liked it,15
9239,"A Tale for the Time Being, Ruth Ozeki",really liked it,30
9761,"A Tale for the Time Being, Ruth Ozeki",it was amazing,12
10726,"A Tale for the Time Being, Ruth Ozeki",really liked it,8
10978,"A Tale for the Time Being, Ruth Ozeki",really liked it,10
7027,"Things Fall Apart, Harry Turtledove",really liked it,14
7125,"Things Fall Apart, Harry Turtledove",really liked it,4
7681,"Things Fall Apart, Harry Turtledove",liked it,25
8359,"Things Fall Apart, Harry Turtledove",liked it,31
8587,"Things Fall Apart, Harry Turtledove",really liked it,38
9154,"Things Fall Apart, Harry Turtledove",liked it,17
9400,"Things Fall Apart, Harry Turtledove",liked it,14
9410,"Things Fall Apart, Harry Turtledove",really liked it,14
9717,"Things Fall Apart, Harry Turtledove",liked it,27
10378,"Things Fall Apart, Harry Turtledove",really liked it,137
7033,"Star Maker, Olaf Stapledon",really liked it,14
7033,"The Gift, James Patterson",really liked it,14
7410,"The Gift, James Patterson",it was amazing,17
7845,"The Gift, James Patterson",it was amazing,3
8072,"The Gift, James Patterson",liked it,12
8835,"The Gift, James Patterson",really liked it,97
9410,"The Gift, James Patterson",it was amazing,14
7033,"In the Country of Last Things, Paul Auster",it was amazing,14
7281,"In the Country of Last Things, Paul Auster",really liked it,4
9670,"In the Country of Last Things, Paul Auster",liked it,15
9906,"In the Country of Last Things, Paul Auster",liked it,13
9957,"In the Country of Last Things, Paul Auster",it was amazing,7
10309,"In the Country of Last Things, Paul Auster",it was amazing,17
10400,"In the Country of Last Things, Paul Auster",it was amazing,14
7033,"Death Sentence, Alexander Gordon Smith",it was amazing,14
8241,"Death Sentence, Alexander Gordon Smith",really liked it,10
9381,"Death Sentence, Alexander Gordon Smith",it was amazing,9
7033,"Sanctuary, Matthew Mather",really liked it,14
7033,"Sanctuary, Matthew Mather",really liked it,14
8555,"Sanctuary, Matthew Mather",it was amazing,4
8555,"Sanctuary, Matthew Mather",it was amazing,4
8587,"Sanctuary, Matthew Mather",liked it,38
8587,"Sanctuary, Matthew Mather",liked it,38
9208,"Sanctuary, Matthew Mather",really liked it,36
9208,"Sanctuary, Matthew Mather",really liked it,36
9381,"Sanctuary, Matthew Mather",it was amazing,9
9381,"Sanctuary, Matthew Mather",it was amazing,9
9388,"Sanctuary, Matthew Mather",it was amazing,2
9388,"Sanctuary, Matthew Mather",it was amazing,2
9670,"Sanctuary, Matthew Mather",liked it,15
9670,"Sanctuary, Matthew Mather",liked it,15
10127,"Sanctuary, Matthew Mather",it was amazing,44
10127,"Sanctuary, Matthew Mather",it was amazing,44
7033,"Ape and Essence, Aldous Huxley",liked it,14
7033,"The Castle, Franz Kafka",liked it,14
7118,"The Castle, Franz Kafka",it was amazing,13
7328,"The Castle, Franz Kafka",it was amazing,28
8453,"The Castle, Franz Kafka",liked it,14
7099,"The Children of Men, P.D. James",it was amazing,13
7777,"The Children of Men, P.D. James",really liked it,16
8316,"The Children of Men, P.D. James",really liked it,31
9343,"The Children of Men, P.D. James",liked it,22
9380,"The Children of Men, P.D. James",really liked it,2
9547,"The Children of Men, P.D. James",liked it,81
10674,"The Children of Men, P.D. James",it was amazing,51
10706,"The Children of Men, P.D. James",it was amazing,22
10848,"The Children of Men, P.D. James",liked it,51
10857,"The Children of Men, P.D. James",really liked it,27
10950,"The Children of Men, P.D. James",liked it,20
7099,"Firestarter, Tara Sim",liked it,13
7099,"Firestarter, Tara Sim",liked it,13
8892,"Firestarter, Tara Sim",liked it,53
8892,"Firestarter, Tara Sim",liked it,53
9239,"Firestarter, Tara Sim",it was amazing,30
9239,"Firestarter, Tara Sim",it was amazing,30
10378,"Firestarter, Tara Sim",liked it,137
10378,"Firestarter, Tara Sim",liked it,137
7099,"The Night Country, Melissa Albert",it was amazing,13
10378,"The Night Country, Melissa Albert",liked it,137
7099,"Flight, Sherman Alexie",it was amazing,13
7995,"Flight, Sherman Alexie",really liked it,2
8606,"Flight, Sherman Alexie",it was amazing,10
8805,"Flight, Sherman Alexie",really liked it,7
9130,"Flight, Sherman Alexie",really liked it,17
9178,"Flight, Sherman Alexie",liked it,3
9280,"Flight, Sherman Alexie",really liked it,2
9405,"Flight, Sherman Alexie",it was amazing,12
7103,"The Son, Veronica Roth",it was amazing,6
7260,"The Son, Veronica Roth",really liked it,7
8380,"The Son, Veronica Roth",liked it,29
8623,"The Son, Veronica Roth",it was amazing,8
9277,"The Son, Veronica Roth",it was amazing,4
9627,"The Son, Veronica Roth",really liked it,21
9689,"The Son, Veronica Roth",it was amazing,16
10378,"The Son, Veronica Roth",really liked it,137
8067,"The Little Book, Selden Edwards",liked it,5
7133,"A Gift Upon the Shore, M.K. Wren",it was amazing,10
7133,"Time Enough for Love, Suzanne Brockmann",liked it,10
7133,"Time Enough for Love, Suzanne Brockmann",liked it,10
8835,"Time Enough for Love, Suzanne Brockmann",really liked it,97
8835,"Time Enough for Love, Suzanne Brockmann",really liked it,97
10800,"Time Enough for Love, Suzanne Brockmann",really liked it,13
10800,"Time Enough for Love, Suzanne Brockmann",really liked it,13
7137,"Afterimage, Ais",really liked it,3
7152,"Replay, Ken Grimwood",it was amazing,6
8928,"Replay, Ken Grimwood",really liked it,28
9547,"Replay, Ken Grimwood",it was amazing,81
10378,"Replay, Ken Grimwood",really liked it,137
7152,"MaddAddam, Margaret Atwood",it was amazing,6
7367,"MaddAddam, Margaret Atwood",really liked it,18
7496,"MaddAddam, Margaret Atwood",really liked it,23
7627,"MaddAddam, Margaret Atwood",liked it,28
7632,"MaddAddam, Margaret Atwood",really liked it,57
8398,"MaddAddam, Margaret Atwood",really liked it,32
8431,"MaddAddam, Margaret Atwood",really liked it,39
8475,"MaddAddam, Margaret Atwood",liked it,17
8511,"MaddAddam, Margaret Atwood",really liked it,8
8594,"MaddAddam, Margaret Atwood",really liked it,29
8761,"MaddAddam, Margaret Atwood",liked it,17
9278,"MaddAddam, Margaret Atwood",really liked it,9
9385,"MaddAddam, Margaret Atwood",it was amazing,15
9674,"MaddAddam, Margaret Atwood",liked it,20
9847,"MaddAddam, Margaret Atwood",really liked it,16
10464,"MaddAddam, Margaret Atwood",really liked it,33
7174,"War, Laura Thalassa",really liked it,6
7565,"War, Laura Thalassa",really liked it,9
10343,"War, Laura Thalassa",really liked it,8
10604,"War, Laura Thalassa",really liked it,11
7174,"Ashes, Ilsa J. Bick",really liked it,6
7174,"How I Live Now, Meg Rosoff",really liked it,6
7577,"How I Live Now, Meg Rosoff",really liked it,58
8796,"How I Live Now, Meg Rosoff",really liked it,9
9914,"How I Live Now, Meg Rosoff",really liked it,5
7174,"London Calling, Edward Bloor",liked it,6
