ID,Book_Title,Rating,num_rating
270,Prey,liked it,21
270,Prey,liked it,21
270,Lord of the Flies,liked it,21
270,The Stranger,did not like it,21
270,The Alchemist,it was amazing,21
271,The Alchemist,really liked it,2
271,The Time Traveler's Wife,liked it,2
278,The Martian,really liked it,19
278,Station Eleven,really liked it,19
278,Underground Airlines,really liked it,19
278,The Versions of Us,really liked it,19
278,The Man in the High Castle,it was ok,19
278,The Gunslinger,really liked it,19
278,American War,really liked it,19
278,Broken Angels,liked it,19
278,The Son,really liked it,19
278,Artemis,liked it,19
278,The Night Circus,really liked it,19
278,The Dark Tower: The Gunslinger Born,really liked it,19
278,Recursion,liked it,19
278,The Historian,liked it,19
278,The Fireman,really liked it,19
278,The Time Traveler's Wife,it was amazing,19
278,The Mists of Avalon,it was ok,19
278,The Time Traveller's Guide to Medieval England: A Handbook for Visitors to the Fourteenth Century,liked it,19
278,World War Z: An Oral History of the Zombie War,really liked it,19
280,The Alchemist,it was ok,12
280,Gulliver's Travels,really liked it,12
280,The Road,really liked it,12
280,Black and Blue,liked it,12
280,Lord of the Flies,really liked it,12
280,The Time Traveler's Wife,liked it,12
280,The Historian,really liked it,12
280,11/22/63,liked it,12
280,The Valley of Horses,liked it,12
280,The Little Prince,really liked it,12
280,Animal Farm,really liked it,12
280,Under the Dome,liked it,12
284,The Shining Girls,really liked it,110
284,Suffer the Children,really liked it,110
284,Shadow Fires,liked it,110
284,The Stand,it was amazing,110
284,The Strange Case of Dr. Jekyll and Mr. Hyde,really liked it,110
284,Midnight,really liked it,110
284,The Stepford Wives,really liked it,110
284,The Phantom Tollbooth,it was amazing,110
284,The Sirens of Titan,really liked it,110
284,The Son,really liked it,110
284,Jonathan Strange & Mr Norrell,really liked it,110
284,Station Eleven,it was amazing,110
284,The Prince,really liked it,110
284,The Prince,really liked it,110
284,The Princess Bride,really liked it,110
284,Sphere,it was ok,110
284,Gone,it was amazing,110
284,Animal Farm,it was amazing,110
284,Spindrift,really liked it,110
284,The Return,it was ok,110
284,The Sentinel,liked it,110
284,The Plot Against America,really liked it,110
284,Singularity,really liked it,110
284,Singularity,really liked it,110
284,Dracula,it was amazing,110
284,The Running Man,liked it,110
284,Dreamcatcher,liked it,110
284,Slaughterhouse-Five,it was amazing,110
284,Anthem,really liked it,110
284,Sleepers,really liked it,110
284,Lightning,it was amazing,110
284,Cold Fire,really liked it,110
284,The Historian,it was amazing,110
284,City of Shadows,it was amazing,110
284,Cloud Atlas,it was amazing,110
284,The Gunslinger,really liked it,110
284,Brave New World,really liked it,110
284,The Handmaid's Tale,it was amazing,110
284,The Illustrated Man,really liked it,110
284,Blindness,it was amazing,110
284,The Cabin at the End of the World,really liked it,110
284,The Door Into Summer,really liked it,110
284,Cell,it was ok,110
284,Catch-22,really liked it,110
284,Cat's Cradle,it was amazing,110
284,The Fireman,it was amazing,110
284,Lord of the Flies,really liked it,110
284,Gulliver's Travels,it was amazing,110
284,The Giver,it was amazing,110
284,The Invisible Man,liked it,110
284,The Mists of Avalon,really liked it,110
284,The Mist,liked it,110
284,Dark Matter,it was amazing,110
284,Dark Matter,it was amazing,110
284,Atlas Shrugged,really liked it,110
284,Swan Song,really liked it,110
284,The Orphan,really liked it,110
284,The Lottery and Other Stories,really liked it,110
284,Bird Box,it was amazing,110
284,Leviathan,really liked it,110
284,Leviathan,really liked it,110
284,The Island of Doctor Moreau,liked it,110
284,The Long Walk,really liked it,110
284,The Valley of Horses,really liked it,110
284,Fahrenheit 451,it was amazing,110
284,Prey,it was ok,110
284,Prey,it was ok,110
284,Prey,it was ok,110
284,Player Piano,really liked it,110
284,The Treatment,liked it,110
284,1984,it was amazing,110
284,Possession,really liked it,110
284,Rising Sun,liked it,110
284,A Connecticut Yankee in King Arthur's Court,really liked it,110
284,A Brief History of Time,really liked it,110
284,Foucault's Pendulum,really liked it,110
284,A Clockwork Orange,really liked it,110
284,The War of the Worlds,really liked it,110
284,Innocence,really liked it,110
284,Obsession,really liked it,110
284,Oblivion,really liked it,110
284,Red,liked it,110
284,A Christmas Carol,it was amazing,110
284,Freedom,really liked it,110
284,Freedom,really liked it,110
284,Alex,it was amazing,110
284,Utopia,really liked it,110
284,Utopia,really liked it,110
284,Utopia,really liked it,110
284,Venus on the Half-Shell,it was amazing,110
284,The Talisman,really liked it,110
284,11/22/63,it was amazing,110
284,Under the Dome,really liked it,110
284,Paradise,liked it,110
284,Welcome to the Monkey House,really liked it,110
284,Mine,it was amazing,110
284,Watership Down,it was amazing,110
284,Flowers for Algernon,really liked it,110
284,Firestarter,really liked it,110
284,Firestarter,really liked it,110
284,The Terror,really liked it,110
284,The Time Traveler's Wife,really liked it,110
284,The Time Machine,liked it,110
284,In the Blood,really liked it,110
284,It,it was amazing,110
284,Twilight,it was amazing,110
284,Homecoming,liked it,110
284,It Can't Happen Here,really liked it,110
284,The Tommyknockers,liked it,110
284,Neverworld Wake,really liked it,110
286,The Plot Against America,it was amazing,11
286,The Night Circus,liked it,11
286,The Trial,liked it,11
286,Freedom,liked it,11
286,Freedom,liked it,11
286,Circe,it was amazing,11
286,Brave New World,liked it,11
286,The Underground Railroad,really liked it,11
286,The Handmaid's Tale,it was amazing,11
286,Never Let Me Go,really liked it,11
286,Station Eleven,it was amazing,11
291,Welcome to the Monkey House,it was amazing,3
291,Infinite Jest,it was amazing,3
291,Galápagos,it was amazing,3
307,Twilight,it was amazing,8
307,Sphere,it was amazing,8
307,Freedom,it was amazing,8
307,Freedom,it was amazing,8
307,The Little Prince,liked it,8
307,Flowers for Algernon,it was amazing,8
307,Lord of the Flies,really liked it,8
307,The Stranger,really liked it,8
312,The Sirens of Titan,liked it,8
312,Galápagos,it was amazing,8
312,Slaughterhouse-Five,it was amazing,8
312,Brave New World,really liked it,8
312,Welcome to the Monkey House,it was ok,8
312,A Clockwork Orange,it was amazing,8
312,Player Piano,it was ok,8
312,Cat's Cradle,it was amazing,8
313,Slaughterhouse-Five,it was amazing,3
313,Timequake,really liked it,3
313,Cat's Cradle,it was amazing,3
314,The Little Prince,it was amazing,6
314,The Phantom Tollbooth,it was amazing,6
314,Lord of the Flies,it was amazing,6
314,The Amazing Adventures of Kavalier & Clay,really liked it,6
314,Hard-Boiled Wonderland and the End of the World,it was amazing,6
314,The Alchemist,really liked it,6
317,Fahrenheit 451,really liked it,10
317,The Time Traveler's Wife,really liked it,10
317,The Alchemist,liked it,10
317,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",liked it,10
317,Slaughterhouse-Five,really liked it,10
317,1984,really liked it,10
317,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",really liked it,10
317,The Living,liked it,10
317,"The Hobbit, or There and Back Again",it was amazing,10
317,The Little Prince,it was amazing,10
319,The Rose Garden,it was amazing,24
319,The Time Traveler's Wife,it was amazing,24
319,Mercy,did not like it,24
319,1984,really liked it,24
319,"The Hobbit, or There and Back Again",it was amazing,24
319,The Host,liked it,24
319,The Stand,liked it,24
319,Fight Club,really liked it,24
319,Shine Shine Shine,it was amazing,24
319,Coraline,really liked it,24
319,It,it was ok,24
319,The Shadowy Horses,really liked it,24
319,Stardust,it was amazing,24
319,Fahrenheit 451,really liked it,24
319,Speak,really liked it,24
319,Tigana,liked it,24
319,Animal Farm,really liked it,24
319,Lord of the Flies,liked it,24
319,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",it was amazing,24
319,"Red, White & Royal Blue",it was amazing,24
319,Mariana,it was amazing,24
319,Before I Fall,liked it,24
319,Atlas Shrugged,it was ok,24
319,"The Outlandish Companion: Companion to Outlander, Dragonfly in Amber, Voyager, and Drums of Autumn",really liked it,24
326,Catch-22,it was amazing,12
326,The Sixth Extinction: An Unnatural History,it was amazing,12
326,Vox,liked it,12
326,Blindness,it was ok,12
326,The Circle,really liked it,12
326,The Soul of a New Machine,liked it,12
326,The Time Traveler's Wife,really liked it,12
326,The Lovers,liked it,12
326,Cloud Atlas,liked it,12
326,The Underground Railroad,really liked it,12
326,Freedom,it was amazing,12
326,Freedom,it was amazing,12
327,The Handmaid's Tale,liked it,48
327,A Brief History of Time,it was amazing,48
327,A Connecticut Yankee in King Arthur's Court,really liked it,48
327,Cat's Cradle,it was amazing,48
327,1984,really liked it,48
327,Foucault's Pendulum,it was amazing,48
327,"The Hobbit, or There and Back Again",it was amazing,48
327,The Circle,really liked it,48
327,Brave New World / Brave New World Revisited,really liked it,48
327,A Christmas Carol,really liked it,48
327,Flowers for Algernon,really liked it,48
327,Catch-22,it was amazing,48
327,A Clockwork Orange,really liked it,48
327,Gulliver's Travels,really liked it,48
327,Wicked: The Life and Times of the Wicked Witch of the West,it was ok,48
327,Brave New World,really liked it,48
327,Lord of the Flies,really liked it,48
327,Super Sad True Love Story,it was amazing,48
327,Departure,really liked it,48
327,The Yiddish Policemen's Union,really liked it,48
327,The Plot Against America,really liked it,48
327,The Phantom Tollbooth,it was amazing,48
327,Stranger in a Strange Land,really liked it,48
327,Three Wishes,really liked it,48
327,A Scanner Darkly,really liked it,48
327,The Amazing Adventures of Kavalier & Clay,liked it,48
327,Fahrenheit 451,it was amazing,48
327,The Alchemist,really liked it,48
327,The Prince,really liked it,48
327,The Prince,really liked it,48
327,The Time Traveler's Wife,it was amazing,48
327,Slaughterhouse-Five,it was amazing,48
327,Ella Minnow Pea: A Novel in Letters,really liked it,48
327,Alif the Unseen,it was amazing,48
327,The Strange Case of Dr. Jekyll and Mr. Hyde,it was amazing,48
327,Einstein's Dreams,it was amazing,48
327,Dune,really liked it,48
327,Dracula,it was amazing,48
327,Station Eleven,it was amazing,48
327,Animal Farm,it was amazing,48
327,Animal Farm / 1984,it was amazing,48
327,Jonathan Strange & Mr Norrell,liked it,48
327,Snow Crash,really liked it,48
327,Rising Sun,did not like it,48
327,Contact,it was amazing,48
327,The Little Prince,really liked it,48
327,Blindness,it was amazing,48
327,The Intuitionist,really liked it,48
329,Jonathan Strange & Mr Norrell,liked it,76
329,World War Z: An Oral History of the Zombie War,really liked it,76
329,Blindness,liked it,76
329,Ronin,liked it,76
329,Cat's Cradle,really liked it,76
329,Snow Crash,really liked it,76
329,The Intuitionist,liked it,76
329,The Trial,liked it,76
329,Seeing Redd,liked it,76
329,1Q84,liked it,76
329,The Road,it was ok,76
329,Roadside Picnic,liked it,76
329,Zone One,it was ok,76
329,The Circle,liked it,76
329,Age of Ultron,it was ok,76
329,The Surrogates,liked it,76
329,11/22/63,really liked it,76
329,Galápagos,liked it,76
329,The Stars My Destination,liked it,76
329,"Saga, Vol. 8",liked it,76
329,American Gods,really liked it,76
329,Contact,liked it,76
329,Watership Down,it was amazing,76
329,"Saga, Vol. 6",liked it,76
329,"East of West, Vol. 2: We Are All One",it was amazing,76
329,Slaughterhouse-Five,really liked it,76
329,"East of West, Vol. 3: There Is No Us",it was amazing,76
329,Freedom,liked it,76
329,Freedom,liked it,76
329,"Saga, Vol. 7",really liked it,76
329,"East of West, Vol. 1: The Promise",liked it,76
329,"Saga, Vol. 1",really liked it,76
329,"Saga, Vol. 2",it was amazing,76
329,"Saga, Vol. 3",it was amazing,76
329,The Time Traveler's Wife,liked it,76
329,Catch-22,it was amazing,76
329,Lucifer's Hammer,really liked it,76
329,Grey,it was ok,76
329,The Lions of Al-Rassan,liked it,76
329,Exhalation: Stories,liked it,76
329,Exit West,really liked it,76
329,Get in Trouble,really liked it,76
329,"Transmetropolitan, Vol. 1: Back on the Street",it was ok,76
329,The Looking Glass Wars,liked it,76
329,Tuf Voyaging,really liked it,76
329,"Descender, Vol. 1: Tin Stars",really liked it,76
329,"Descender, Vol. 2: Machine Moon",liked it,76
329,"Descender, Vol. 3: Singularities",liked it,76
329,Circe,really liked it,76
329,The Yiddish Policemen's Union,it was ok,76
329,The Library at Mount Char,really liked it,76
329,The Alchemist,it was ok,76
329,The Man in the High Castle,liked it,76
329,The Martian,liked it,76
329,The Amazing Adventures of Kavalier & Clay,really liked it,76
329,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",liked it,76
329,Atlas Shrugged,it was amazing,76
329,Stories of Your Life and Others,liked it,76
329,The Plot Against America,really liked it,76
329,The World Without Us,liked it,76
329,Armada,liked it,76
329,Norse Mythology,liked it,76
329,Stranger in a Strange Land,really liked it,76
329,Wicked: The Life and Times of the Wicked Witch of the West,it was ok,76
329,"Black Hammer, Vol. 2: The Event",it was amazing,76
329,Redshirts,liked it,76
329,Station Eleven,it was amazing,76
329,Under the Skin,liked it,76
329,Winter's Tale,liked it,76
329,"Black Hammer, Vol. 1: Secret Origins",really liked it,76
329,Starship Troopers,it was ok,76
329,Crossfire,it was ok,76
329,Moonglow,really liked it,76
329,Animal Farm,really liked it,76
329,"The Vision, Volume 2: Little Better than a Beast",really liked it,76
329,I Am Legend,liked it,76
331,The Martian,it was amazing,31
331,The Man in the High Castle,it was amazing,31
331,The Gunslinger,it was amazing,31
331,The Underground Railroad,it was amazing,31
331,The Plot Against America,really liked it,31
331,The Yiddish Policemen's Union,it was amazing,31
331,11/22/63,really liked it,31
331,It,it was amazing,31
331,The Stand,it was amazing,31
331,The Road,it was amazing,31
331,Ball Lightning,really liked it,31
331,The Gone World,really liked it,31
331,World War Z: An Oral History of the Zombie War,really liked it,31
331,1984,it was amazing,31
331,The Windup Girl,really liked it,31
331,The Amazing Adventures of Kavalier & Clay,it was amazing,31
331,Slaughterhouse-Five,it was amazing,31
331,CivilWarLand in Bad Decline,it was amazing,31
331,Dark Matter,really liked it,31
331,Dark Matter,really liked it,31
331,Moonglow,really liked it,31
331,Seveneves,really liked it,31
331,Lovecraft Country,it was amazing,31
331,Snow Crash,really liked it,31
331,Severance,really liked it,31
331,The City & the City,it was amazing,31
331,Exit West,it was amazing,31
331,Cloud Atlas,it was amazing,31
331,Cat's Cradle,it was amazing,31
331,Station Eleven,really liked it,31
331,Galápagos,really liked it,31
332,The Ladies of Grace Adieu and Other Stories,really liked it,26
332,Blindness,it was amazing,26
332,Animal Farm,it was amazing,26
332,Glasshouse,really liked it,26
332,Use of Weapons,it was amazing,26
332,Foucault's Pendulum,it was amazing,26
332,Arcadia,it was amazing,26
332,Newton's Wake,it was amazing,26
332,Hard-Boiled Wonderland and the End of the World,it was amazing,26
332,World War Z: An Oral History of the Zombie War,really liked it,26
332,The Time Traveler's Wife,really liked it,26
332,Stardust,liked it,26
332,Missile Gap,really liked it,26
332,Wicked: The Life and Times of the Wicked Witch of the West,it was ok,26
332,Brave New World,liked it,26
332,Against a Dark Background,liked it,26
